,shot,dda,FLAG:HRTSdatavalidated
3425,97525.0,T001/pbilkova,1.0
3426,97525.0,T002/pbilkova,1.0
3427,97527.0,T001/pbilkova,1.0
3428,97528.0,T001/pbilkova,1.0
3429,97528.0,T002/pbilkova,1.0
3430,97529.0,T001/pbilkova,2.0
3431,97543.0,T001/pbilkova,1.0
3432,97545.0,T001/pbilkova,0.0
3433,97546.0,T001/pbilkova,0.0
3434,97547.0,T001/pbilkova,0.0
3435,97550.0,T001/pbilkova,0.0
3436,97568.0,T001/pbilkova,0.0
3437,97569.0,T001/pbilkova,0.0
3438,97570.0,T001/pbilkova,0.0
3439,97571.0,T001/pbilkova,0.0
3440,97574.0,T001/pbilkova,0.0
3441,97574.0,T002/pbilkova,0.0
3442,97691.0,T001/pbilkova,0.0
3443,97692.0,T001/pbilkova,0.0
3444,97693.0,T001/pbilkova,0.0
3445,97696.0,T001/pbilkova,1.0
3446,97697.0,T001/pbilkova,1.0
3447,97697.0,T002/pbilkova,1.0
3448,97713.0,T002/pbilkova,0.0
3449,97714.0,T001/pbilkova,0.0
3450,97714.0,T002/pbilkova,0.0
3451,97758.0,T001/pbilkova,1.0
3452,97762.0,T001/pbilkova,0.0
3453,97763.0,T001/pbilkova,0.0
3454,97765.0,T001/pbilkova,0.0
3455,97768.0,T001/pbilkova,0.0
3456,97770.0,T002/pbilkova,0.0
3457,97772.0,T001/pbilkova,0.0
3458,97819.0,T001/pbilkova,0.0
3459,97820.0,T001/pbilkova,0.0
3460,97823.0,T001/pbilkova,0.0
3461,97823.0,T002/pbilkova,0.0
3462,97824.0,T001/pbilkova,0.0
3463,97824.0,T002/pbilkova,0.0
3464,97825.0,T001/pbilkova,0.0
3465,97860.0,T001/pbilkova,2.0
3466,97860.0,T002/pbilkova,2.0
3467,97861.0,T001/pbilkova,2.0
3468,97862.0,T001/pbilkova,0.0
3469,97863.0,T001/pbilkova,1.0
3470,97864.0,T002/pbilkova,2.0
3471,97865.0,T001/pbilkova,2.0
3472,97866.0,T001/pbilkova,2.0
3473,97868.0,T001/pbilkova,2.0
3474,97869.0,T001/pbilkova,2.0
3475,97879.0,T001/pbilkova,1.0
3476,97885.0,T001/pbilkova,1.0
3477,97886.0,T001/pbilkova,1.0
3478,97890.0,T001/pbilkova,0.0
3479,97893.0,T001/pbilkova,1.0
3480,97895.0,T001/pbilkova,1.0
3481,97897.0,T001/pbilkova,1.0
3482,97900.0,T001/pbilkova,1.0
3483,97901.0,T001/pbilkova,0.0
3484,97903.0,T001/pbilkova,0.0
3485,97904.0,T001/pbilkova,0.0
3486,97906.0,T001/pbilkova,0.0
3487,97927.0,T002/pbilkova,2.0
3488,97938.0,T001/pbilkova,0.0
3489,97941.0,T001/pbilkova,0.0
3490,97942.0,T001/pbilkova,0.0
3491,97943.0,T001/pbilkova,2.0
3492,97949.0,T001/pbilkova,2.0
3493,97950.0,T001/pbilkova,2.0
3494,97951.0,T002/pbilkova,2.0
3495,97952.0,T001/pbilkova,2.0
3496,97953.0,T001/pbilkova,2.0
3497,97954.0,T001/pbilkova,0.0
3498,97960.0,T001/pbilkova,0.0
3499,97960.0,T002/pbilkova,0.0
3500,97962.0,T001/pbilkova,0.0
3501,97962.0,T002/pbilkova,0.0
3502,97962.0,T003/pbilkova,0.0
3503,97963.0,T001/pbilkova,0.0
3504,97964.0,T001/pbilkova,0.0
3505,97964.0,T002/pbilkova,0.0
3506,97965.0,T001/pbilkova,0.0
3507,97965.0,T002/pbilkova,0.0
3508,97970.0,T001/pbilkova,0.0
3509,97972.0,T001/pbilkova,0.0
3510,97972.0,T002/pbilkova,0.0
3511,97974.0,T001/pbilkova,2.0
3512,97976.0,T001/pbohm,1.0
3513,97976.0,T002/pbohm,1.0
3514,97976.0,T003/pbohm,1.0
3515,97977.0,T001/pbohm,2.0
3516,97977.0,T002/pbohm,2.0
3517,97980.0,T001/pbohm,0.0
3518,97980.0,T002/pbohm,0.0
3519,97980.0,T003/pbohm,0.0
3520,97980.0,T004/pbohm,0.0
3521,97981.0,T001/pbohm,2.0
3522,97981.0,T002/pbohm,2.0
3523,97982.0,T001/pbohm,0.0
3524,97982.0,T002/pbohm,0.0
3525,97982.0,T003/pbohm,0.0
3526,97983.0,T001/pbohm,0.0
3527,97983.0,T002/pbohm,0.0
3528,97985.0,T001/pbohm,2.0
3529,97985.0,T002/pbohm,2.0
3530,97987.0,T001/pbohm,0.0
3531,97987.0,T002/pbohm,0.0
3532,97987.0,T003/pbohm,0.0
3533,97988.0,T001/pbohm,0.0
3534,97988.0,T002/pbohm,0.0
3535,97988.0,T003/pbohm,0.0
3536,97991.0,T001/pbohm,0.0
3537,97991.0,T002/pbohm,0.0
3538,97994.0,T001/pbohm,0.0
3539,97994.0,T002/pbohm,0.0
3540,97995.0,T001/pbohm,2.0
3541,97995.0,T002/pbohm,2.0
3542,97995.0,T003/pbohm,2.0
3543,97998.0,T001/pbohm,0.0
3544,97998.0,T002/pbohm,0.0
3545,97998.0,T003/pbohm,0.0
3546,97998.0,T004/pbohm,0.0
3547,98000.0,T001/pbohm,0.0
3548,98000.0,T002/pbohm,0.0
3549,98002.0,T001/pbohm,0.0
3550,98002.0,T002/pbohm,0.0
3551,98002.0,T003/pbohm,0.0
3552,98004.0,T001/pbohm,1.0
3553,98004.0,T002/pbohm,1.0
3554,98004.0,T003/pbohm,1.0
3555,98005.0,T001/pbohm,2.0
3556,98005.0,T002/pbohm,2.0
