trial_id,loss,KLD_mach,KLD_stoch,loss_mp,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.LR,config.mach_latent_dim,config.stoch_latent_dim,config.beta_stoch,config.beta_mach,config.alpha_prof,config.alpha_mach,config.physics,config.gamma_stored_energy,config.encoder_end_dense_size
2a038_00065,0.2059142291545868,57.84111022949219,0.009759609587490559,0.6358672380447388,7.089808702468872,True,,,40.0,5279a1fe492c49a4a6a7d5c493e0edcf,2022-04-06_05-34-01,1649212441.0,282.45243430137634,335660.0,adam-der-physiker,192.168.0.9,282.45243430137634,0.0,40.0,"65_encoder_end_dense_size=944,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,944.0
2a038_00066,0.2228100746870041,40.62174987792969,1.5938398838043213,0.6426478624343872,6.368177652359009,False,,,29.0,40c3b47093294216a9da20aa690c9d89,2022-04-06_05-34-18,1649212458.0,188.99389910697937,338727.0,adam-der-physiker,192.168.0.9,188.99389910697937,0.0,29.0,"66_encoder_end_dense_size=544,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,544.0
2a038_00067,0.22398625314235687,71.4497299194336,0.015792259946465492,0.6442561745643616,5.98871111869812,False,,,31.0,c11d3f431af64470859806f02fc58ea6,2022-04-06_05-37-11,1649212631.0,187.87770104408264,343541.0,adam-der-physiker,192.168.0.9,187.87770104408264,0.0,31.0,"67_encoder_end_dense_size=224,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,224.0
2a038_00068,0.7365899682044983,45.145084381103516,5.761704869655659e-06,0.5087573528289795,6.628734350204468,True,,,50.0,de806a6e9cd342edb881e678fdaa065b,2022-04-06_05-40-01,1649212801.0,337.3647620677948,344122.0,adam-der-physiker,192.168.0.9,337.3647620677948,0.0,50.0,"68_encoder_end_dense_size=880,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,880.0
2a038_00069,0.7362858057022095,34.19302749633789,7.4529621088004205e-06,0.6494413018226624,5.905801296234131,True,,,40.0,d6c80d2323574933a5948deb7866140a,2022-04-06_05-41-21,1649212881.0,243.83693528175354,349298.0,adam-der-physiker,192.168.0.9,243.83693528175354,0.0,40.0,"69_encoder_end_dense_size=112,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,112.0
2a038_00070,0.737257719039917,30.81475830078125,2.668011347850552e-06,0.6399213671684265,6.306217908859253,True,,,40.0,de6ff818b5d946c985c6fe1231d18321,2022-04-06_05-44-13,1649213053.0,249.95949387550354,354153.0,adam-der-physiker,192.168.0.9,249.95949387550354,0.0,40.0,"70_encoder_end_dense_size=208,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,208.0
2a038_00071,0.07385653257369995,inf,2.057171106338501,0.5241549015045166,6.5961198806762695,False,,,39.0,dd376300665a406680a302f84d68ed34,2022-04-06_05-45-36,1649213136.0,253.09026265144348,356632.0,adam-der-physiker,192.168.0.9,253.09026265144348,0.0,39.0,"71_encoder_end_dense_size=576,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,576.0
2a038_00072,0.2967970073223114,29.065711975097656,1.441838026046753,0.5185693502426147,6.015517950057983,True,,,50.0,fd5ed2fb6c264c47b5dbe728553ddc7e,2022-04-06_05-49-17,1649213357.0,301.39149737358093,361762.0,adam-der-physiker,192.168.0.9,301.39149737358093,0.0,50.0,"72_encoder_end_dense_size=256,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,256.0
2a038_00073,0.215788334608078,28.161937713623047,0.08924783766269684,0.6451452374458313,5.925689458847046,True,,,40.0,99b1e7e4b5a84efcb4a7fb518b765ecf,2022-04-06_05-49-40,1649213380.0,238.4622836112976,364313.0,adam-der-physiker,192.168.0.9,238.4622836112976,0.0,40.0,"73_encoder_end_dense_size=240,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,240.0
2a038_00074,0.49491673707962036,30.046701431274414,1.3221216201782227,0.5198502540588379,6.0766096115112305,True,,,50.0,3e374c0877224ae2904c9992548efa50,2022-04-06_05-54-24,1649213664.0,304.90083861351013,371170.0,adam-der-physiker,192.168.0.9,304.90083861351013,0.0,50.0,"74_encoder_end_dense_size=272,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,272.0
2a038_00075,0.7369311451911926,17.43297576904297,3.492320104214741e-07,0.6407276391983032,6.02087926864624,True,,,40.0,1c69c5ef58b04720b2917b94c29dd594,2022-04-06_05-53-36,1649213616.0,233.68246817588806,371887.0,adam-der-physiker,192.168.0.9,233.68246817588806,0.0,40.0,"75_encoder_end_dense_size=128,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,128.0
2a038_00076,0.3020147979259491,43.710018157958984,0.011073929257690907,0.6415756940841675,6.46438193321228,True,,,40.0,44688722f0cd4315bc5045e25cbcfd61,2022-04-06_05-57-55,1649213875.0,257.1357650756836,379307.0,adam-der-physiker,192.168.0.9,257.1357650756836,0.0,40.0,"76_encoder_end_dense_size=544,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,544.0
2a038_00077,0.05550135672092438,46.5885009765625,0.12212583422660828,0.5115317106246948,5.914450407028198,True,,,50.0,4e52b5976011419d930517d18d60c95f,2022-04-06_05-59-24,1649213964.0,297.5939543247223,380672.0,adam-der-physiker,192.168.0.9,297.5939543247223,0.0,50.0,"77_encoder_end_dense_size=176,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,176.0
2a038_00078,0.298565149307251,43.666561126708984,0.001986434916034341,0.4917331635951996,6.152193784713745,True,,,50.0,c81a79ab60eb4f3b943e6b55a5808937,2022-04-06_06-03-10,1649214190.0,312.0630850791931,387177.0,adam-der-physiker,192.168.0.9,312.0630850791931,0.0,50.0,"78_encoder_end_dense_size=464,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,464.0
2a038_00079,0.2104583978652954,44.809967041015625,0.15637853741645813,0.6333392858505249,6.21079421043396,True,,,40.0,aa5a48f4b9de4903aeb8e095a000a22b,2022-04-06_06-03-29,1649214209.0,243.33660459518433,389861.0,adam-der-physiker,192.168.0.9,243.33660459518433,0.0,40.0,"79_encoder_end_dense_size=288,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,288.0
2a038_00080,0.21859435737133026,51.61783218383789,0.07451722025871277,0.6391466856002808,5.991657972335815,True,,,40.0,555e7e21d41a495a96e32d9f92838223,2022-04-06_06-07-19,1649214439.0,246.6636562347412,396739.0,adam-der-physiker,192.168.0.9,246.6636562347412,0.0,40.0,"80_encoder_end_dense_size=240,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,240.0
2a038_00081,0.2629140317440033,145.55174255371094,1.0144281387329102,0.6730920076370239,7.7891151905059814,False,,,7.0,950620d820c04124ad60b4617404eef5,2022-04-06_06-04-23,1649214263.0,51.43342304229736,397367.0,adam-der-physiker,192.168.0.9,51.43342304229736,0.0,7.0,"81_encoder_end_dense_size=912,mach_latent_dim=9",0.003,9.0,3.0,0.001,100.0,1.0,1.0,False,0.0,912.0
2a038_00082,0.06929127871990204,41.53254318237305,1.2624720335006714,0.5350135564804077,6.131363868713379,False,,,35.0,bdb47300c9324f6cb3a67effc3f7b89a,2022-04-06_06-08-08,1649214488.0,215.05783367156982,400993.0,adam-der-physiker,192.168.0.9,215.05783367156982,0.0,35.0,"82_encoder_end_dense_size=352,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,352.0
2a038_00083,0.49675554037094116,40.31803512573242,0.6670452952384949,0.5232504606246948,6.329459190368652,True,,,50.0,8f47afab8290492599084ac3c237c756,2022-04-06_06-12-42,1649214762.0,320.4226951599121,407083.0,adam-der-physiker,192.168.0.9,320.4226951599121,0.0,50.0,"83_encoder_end_dense_size=592,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,592.0
2a038_00084,0.7368700504302979,36.15679931640625,1.923719082697062e-06,0.5073560476303101,6.480116367340088,True,,,50.0,2941b8986bc04d4b90a2a014efb1ba1e,2022-04-06_06-13-33,1649214813.0,320.4696364402771,408586.0,adam-der-physiker,192.168.0.9,320.4696364402771,0.0,50.0,"84_encoder_end_dense_size=496,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,496.0
2a038_00085,0.2933824062347412,54.634578704833984,0.23503559827804565,0.510098934173584,6.900180101394653,True,,,50.0,f923d9f46d894d3496d18567b6329ee9,2022-04-06_06-18-29,1649215109.0,344.8629822731018,416524.0,adam-der-physiker,192.168.0.9,344.8629822731018,0.0,50.0,"85_encoder_end_dense_size=960,mach_latent_dim=9",0.003,9.0,3.0,0.001,100.0,1.0,1.0,False,0.0,960.0
2a038_00086,0.12556973099708557,30.904680252075195,2.537001371383667,0.5447896718978882,6.040721893310547,False,,,17.0,4dbb9df0b7d74473aaf3640dcc129336,2022-04-06_06-15-22,1649214922.0,105.90673208236694,417984.0,adam-der-physiker,192.168.0.9,105.90673208236694,0.0,17.0,"86_encoder_end_dense_size=288,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,288.0
2a038_00087,0.49491673707962036,30.046701431274414,1.3221216201782227,0.5198502540588379,6.146657705307007,True,,,50.0,79d8ed09977d4e23845e695c72bbf5c8,2022-04-06_06-20-34,1649215234.0,304.78310346603394,421315.0,adam-der-physiker,192.168.0.9,304.78310346603394,0.0,50.0,"87_encoder_end_dense_size=272,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,272.0
2a038_00088,0.06892953813076019,70.38897705078125,1.4056971073150635,0.5065827369689941,6.672258615493774,True,,,50.0,d8aab4c7aba74f6586b5af4536a078c0,2022-04-06_06-24-02,1649215442.0,330.8533434867859,426611.0,adam-der-physiker,192.168.0.9,330.8533434867859,0.0,50.0,"88_encoder_end_dense_size=832,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,832.0
2a038_00089,0.2162661999464035,37.836456298828125,0.3856310248374939,0.631851077079773,6.152681827545166,True,,,40.0,b2bf5088c78649d0899940703444445d,2022-04-06_06-24-39,1649215479.0,242.82152271270752,430330.0,adam-der-physiker,192.168.0.9,242.82152271270752,0.0,40.0,"89_encoder_end_dense_size=160,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,160.0
2a038_00090,0.21146361529827118,51.88109588623047,0.009325288236141205,0.6343466639518738,6.178210973739624,True,,,40.0,76dd61ae0119475d934bd29883a5a4bb,2022-04-06_06-28-13,1649215693.0,248.70527815818787,436489.0,adam-der-physiker,192.168.0.9,248.70527815818787,0.0,40.0,"90_encoder_end_dense_size=320,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,320.0
2a038_00091,0.08590632677078247,54.2404899597168,2.715092658996582,0.5383508205413818,6.0953755378723145,False,,,14.0,5e0e692eb8f44bb098efae8c2b059f49,2022-04-06_06-26-09,1649215569.0,88.05611896514893,437633.0,adam-der-physiker,192.168.0.9,88.05611896514893,0.0,14.0,"91_encoder_end_dense_size=416,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,416.0
2a038_00092,0.3557029962539673,79.3673324584961,1.3328615427017212,0.6385241150856018,6.762942314147949,False,,,24.0,b62f4e6348aa4da19186a8ec3059c2a5,2022-04-06_06-28-55,1649215735.0,161.82346773147583,440449.0,adam-der-physiker,192.168.0.9,161.82346773147583,0.0,24.0,"92_encoder_end_dense_size=784,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,784.0
2a038_00093,0.14722445607185364,inf,1.5066466331481934,0.5407896041870117,6.414316892623901,False,,,12.0,fc0674d84c354a53a9a1440ad56eb3a4,2022-04-06_06-29-34,1649215774.0,79.06134557723999,443967.0,adam-der-physiker,192.168.0.9,79.06134557723999,0.0,12.0,"93_encoder_end_dense_size=592,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,592.0
2a038_00094,0.2139143943786621,52.965023040771484,0.006108138710260391,0.6365510821342468,6.377111434936523,False,,,36.0,2084cb073a684445bf71ee83579b37c8,2022-04-06_06-32-49,1649215969.0,230.55774331092834,445284.0,adam-der-physiker,192.168.0.9,230.55774331092834,0.0,36.0,"94_encoder_end_dense_size=608,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,608.0
2a038_00095,0.7369507551193237,27.1749267578125,7.983919658727245e-07,0.5212621092796326,6.00269341468811,True,,,50.0,10975c40780c41c4861a43f5a186029a,2022-04-06_06-34-37,1649216077.0,298.9216139316559,446452.0,adam-der-physiker,192.168.0.9,298.9216139316559,0.0,50.0,"95_encoder_end_dense_size=176,mach_latent_dim=9",0.003,9.0,3.0,0.001,100.0,1.0,1.0,False,0.0,176.0
2a038_00096,0.0687170922756195,83.90096282958984,0.8926848769187927,0.5129664540290833,7.194061994552612,False,,,40.0,524a401b1a654e50b2b5a15156a89623,2022-04-06_06-37-40,1649216260.0,286.57155752182007,452444.0,adam-der-physiker,192.168.0.9,286.57155752182007,0.0,40.0,"96_encoder_end_dense_size=960,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,960.0
2a038_00097,0.05966541916131973,60.227447509765625,0.7401812076568604,0.5234054923057556,6.941444635391235,True,,,50.0,5ddd00eec84d4b78ae82a1a58d05736b,2022-04-06_06-40-30,1649216430.0,349.9053750038147,455515.0,adam-der-physiker,192.168.0.9,349.9053750038147,0.0,50.0,"97_encoder_end_dense_size=880,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,880.0
2a038_00098,0.6445938944816589,73.2989501953125,0.08337990939617157,0.6762603521347046,6.859270811080933,True,,,40.0,6fd5ce27693645a2932fe7e2b87b9db4,2022-04-06_06-42-27,1649216547.0,280.4772615432739,460551.0,adam-der-physiker,192.168.0.9,280.4772615432739,0.0,40.0,"98_encoder_end_dense_size=912,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,912.0
2a038_00099,0.0720365047454834,33.64109420776367,3.6109628677368164,0.5206794738769531,6.374408483505249,True,,,50.0,c3b3e2fbb19f4b14859d6f1b7e67871b,2022-04-06_06-45-58,1649216758.0,325.6378171443939,464941.0,adam-der-physiker,192.168.0.9,325.6378171443939,0.0,50.0,"99_encoder_end_dense_size=704,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,704.0
2a038_00100,0.05964861065149307,33.21240234375,3.8674442768096924,0.5108554363250732,6.1042256355285645,True,,,50.0,0d7f7d3f85aa4133b1a87ecacb2e66cc,2022-04-06_06-47-40,1649216860.0,310.4323914051056,468275.0,adam-der-physiker,192.168.0.9,310.4323914051056,0.0,50.0,"100_encoder_end_dense_size=416,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,416.0
2a038_00101,0.29772114753723145,27.840600967407227,1.7678364515304565,0.5166709423065186,5.873042106628418,True,,,50.0,c4b5f2ccfa6040bc8539ff1b3c57683c,2022-04-06_06-50-58,1649217058.0,298.4452543258667,474481.0,adam-der-physiker,192.168.0.9,298.4452543258667,0.0,50.0,"101_encoder_end_dense_size=128,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,128.0
2a038_00102,0.2091725766658783,52.058563232421875,0.006329977419227362,0.6321731805801392,6.780643701553345,True,,,40.0,da3bc6660e49474dab05a1db8df48e14,2022-04-06_06-52-16,1649217136.0,274.40329217910767,477630.0,adam-der-physiker,192.168.0.9,274.40329217910767,0.0,40.0,"102_encoder_end_dense_size=960,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,960.0
2a038_00103,0.297309547662735,51.98454666137695,0.005443507339805365,0.4965013563632965,6.300363063812256,True,,,50.0,4c87de2f9a324c719aa6e05fe3a1bc74,2022-04-06_06-56-20,1649217380.0,319.04767298698425,483466.0,adam-der-physiker,192.168.0.9,319.04767298698425,0.0,50.0,"103_encoder_end_dense_size=496,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,496.0
2a038_00104,0.2938019633293152,40.10253143310547,0.003323485841974616,0.5069696307182312,5.894512414932251,True,,,50.0,091bb68759f04f38b99533814116a13a,2022-04-06_06-57-19,1649217439.0,300.1646373271942,485695.0,adam-der-physiker,192.168.0.9,300.1646373271942,0.0,50.0,"104_encoder_end_dense_size=160,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,160.0
2a038_00105,0.0595720149576664,40.33066177368164,2.219374179840088,0.5051155090332031,6.0437469482421875,True,,,50.0,1ac2b0ca6b184cfd842e2d90cf1dbf81,2022-04-06_07-01-29,1649217689.0,307.1094264984131,493103.0,adam-der-physiker,192.168.0.9,307.1094264984131,0.0,50.0,"105_encoder_end_dense_size=352,mach_latent_dim=9",0.003,9.0,3.0,0.001,100.0,1.0,1.0,False,0.0,352.0
2a038_00106,0.21466228365898132,26.909996032714844,1.8071489334106445,0.6404049396514893,5.775130271911621,True,,,40.0,d7371c78ffc14297a0ab78a699aa3256,2022-04-06_07-01-13,1649217673.0,231.51191806793213,494913.0,adam-der-physiker,192.168.0.9,231.51191806793213,0.0,40.0,"106_encoder_end_dense_size=128,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,128.0
2a038_00107,0.21807585656642914,35.923309326171875,1.794952154159546,0.655760645866394,6.037856101989746,True,,,40.0,3b9f350cc8e44b52952439ce253e04c4,2022-04-06_07-05-16,1649217916.0,240.60143542289734,502306.0,adam-der-physiker,192.168.0.9,240.60143542289734,0.0,40.0,"107_encoder_end_dense_size=208,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,208.0
2a038_00108,0.737257719039917,30.81475830078125,2.668011347850552e-06,0.6399213671684265,6.080692529678345,True,,,40.0,b859e7a1b57846ba9076c5a76349d106,2022-04-06_07-05-31,1649217931.0,239.8956594467163,502837.0,adam-der-physiker,192.168.0.9,239.8956594467163,0.0,40.0,"108_encoder_end_dense_size=208,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,208.0
2a038_00109,0.06587830930948257,49.05241012573242,1.3257176876068115,0.5218424797058105,6.522523403167725,False,,,47.0,cb4f4deb8246471d92710b65d93b972b,2022-04-06_07-10-25,1649218225.0,307.27946400642395,509899.0,adam-der-physiker,192.168.0.9,307.27946400642395,0.0,47.0,"109_encoder_end_dense_size=576,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,576.0
2a038_00110,0.5018941164016724,28.379446029663086,1.9119482040405273,0.5509673953056335,6.755775451660156,True,,,40.0,c9ea644bfa6a4f1e9a91444b9020e65b,2022-04-06_07-10-07,1649218207.0,272.77031779289246,510343.0,adam-der-physiker,192.168.0.9,272.77031779289246,0.0,40.0,"110_encoder_end_dense_size=896,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,896.0
2a038_00111,0.20842275023460388,64.65606689453125,0.14348161220550537,0.6419388651847839,6.8832244873046875,True,,,40.0,a0755cf7a2244c9ca910aaa331d72c50,2022-04-06_07-14-42,1649218482.0,273.6065528392792,518194.0,adam-der-physiker,192.168.0.9,273.6065528392792,0.0,40.0,"111_encoder_end_dense_size=880,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,880.0
2a038_00112,0.08342332392930984,52.17763137817383,0.7706265449523926,0.5201638340950012,6.627872467041016,False,,,47.0,314e6670794a45f590678965596f85fe,2022-04-06_07-15-35,1649218535.0,304.22072672843933,518774.0,adam-der-physiker,192.168.0.9,304.22072672843933,0.0,47.0,"112_encoder_end_dense_size=512,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,512.0
2a038_00113,0.29445531964302063,43.00806427001953,0.006854732520878315,0.5010675191879272,5.96181845664978,True,,,50.0,20b1da56156445648edfe643a28c8c9a,2022-04-06_07-19-44,1649218784.0,299.47181272506714,525958.0,adam-der-physiker,192.168.0.9,299.47181272506714,0.0,50.0,"113_encoder_end_dense_size=192,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,192.0
2a038_00114,0.2979500889778137,32.27730178833008,1.5293161869049072,0.6354278326034546,5.866018056869507,True,,,40.0,3c22b9e73be0445ba1df87396a135955,2022-04-06_07-19-40,1649218780.0,239.04664087295532,527663.0,adam-der-physiker,192.168.0.9,239.04664087295532,0.0,40.0,"114_encoder_end_dense_size=288,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,288.0
2a038_00115,0.21439461410045624,40.50029373168945,0.011730147525668144,0.6250693202018738,6.405896425247192,True,,,40.0,24fea1a8ad8b4961b4152e584ad33313,2022-04-06_07-23-57,1649219037.0,254.76503467559814,535250.0,adam-der-physiker,192.168.0.9,254.76503467559814,0.0,40.0,"115_encoder_end_dense_size=448,mach_latent_dim=9",0.003,9.0,3.0,0.001,100.0,1.0,1.0,False,0.0,448.0
2a038_00116,0.7366523742675781,37.514801025390625,1.1300945516268257e-05,0.4973198473453522,6.466282844543457,True,,,50.0,3f65f315f6044d96a5128bfe6a47a73b,2022-04-06_07-25-17,1649219117.0,330.24334359169006,535413.0,adam-der-physiker,192.168.0.9,330.24334359169006,0.0,50.0,"116_encoder_end_dense_size=688,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,688.0
2a038_00117,0.21109522879123688,32.31034469604492,0.8559297919273376,0.646574079990387,6.609661817550659,True,,,40.0,b1e4173562fe46c0ad64033b33f845d1,2022-04-06_07-28-25,1649219305.0,265.2266845703125,542751.0,adam-der-physiker,192.168.0.9,265.2266845703125,0.0,40.0,"117_encoder_end_dense_size=784,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,784.0
2a038_00118,0.29445531964302063,43.00806427001953,0.006854732520878315,0.5010675191879272,5.865161895751953,True,,,50.0,90c23a1a5e8d4d40a746a05bb77aaea7,2022-04-06_07-30-19,1649219419.0,299.5222818851471,544992.0,adam-der-physiker,192.168.0.9,299.5222818851471,0.0,50.0,"118_encoder_end_dense_size=192,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,192.0
2a038_00119,0.21466228365898132,26.909996032714844,1.8071489334106445,0.6404049396514893,5.772919178009033,True,,,40.0,bee780d97af6477d971147c0909443d5,2022-04-06_07-32-21,1649219541.0,234.24986910820007,550576.0,adam-der-physiker,192.168.0.9,234.24986910820007,0.0,40.0,"119_encoder_end_dense_size=128,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,128.0
2a038_00120,0.297316312789917,48.202728271484375,1.6148550510406494,0.5346682071685791,5.778598308563232,True,,,50.0,e485f7c3a8ac4c4b82fde5999f794fba,2022-04-06_07-35-12,1649219712.0,291.42846274375916,554266.0,adam-der-physiker,192.168.0.9,291.42846274375916,0.0,50.0,"120_encoder_end_dense_size=96,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,96.0
2a038_00121,0.29325175285339355,49.39689254760742,0.01006897073239088,0.4927927553653717,6.378772020339966,True,,,50.0,d5776c1294fa4079a5807f8ad65273c3,2022-04-06_07-37-45,1649219865.0,321.43969440460205,558204.0,adam-der-physiker,192.168.0.9,321.43969440460205,0.0,50.0,"121_encoder_end_dense_size=560,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,560.0
2a038_00122,0.2335962951183319,55.537723541259766,1.0274169445037842,0.6541022062301636,6.6854047775268555,False,,,12.0,508f9fdecb274d81a2ae5351b40fe83a,2022-04-06_07-36-38,1649219798.0,83.05009937286377,563480.0,adam-der-physiker,192.168.0.9,83.05009937286377,0.0,12.0,"122_encoder_end_dense_size=848,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,848.0
2a038_00123,0.08582718670368195,106.93244171142578,0.15251882374286652,0.533743143081665,6.957489967346191,False,,,16.0,8ff5f0432b974c1e95d2ba14247b6782,2022-04-06_07-38-41,1649219921.0,115.17771649360657,566054.0,adam-der-physiker,192.168.0.9,115.17771649360657,0.0,16.0,"123_encoder_end_dense_size=928,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,928.0
2a038_00124,0.0669490396976471,52.18873596191406,0.4977528750896454,0.49781933426856995,6.259615898132324,True,,,50.0,c602cc60689e4204a51e768f0d9b5c71,2022-04-06_07-43-05,1649220185.0,317.3921980857849,567827.0,adam-der-physiker,192.168.0.9,317.3921980857849,0.0,50.0,"124_encoder_end_dense_size=416,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,416.0
